sound_id,poem_id,title,author,original_phrase,original_phrase_en,sound_source_raw,sound_source_en,context_window,sound_category,location_raw,location_en,location_type,perception_modality,perception_reality,is_negated,extraction_method,sound_confidence_score,lng,lat,certainty,dynasty
snd_b821e4d6,tang_梦游天姥吟留别_李_0319,梦游天姥吟留别,李白,訇然中开,with a loud bang opens in the middle,洞天石扇,stone door of the cave heaven,洞天石扇，訇然中开,Environment,洞天,cave heaven,micro_space,implied,dream,FALSE,LLM,0.9,120.955,29.33,T,Tang
snd_4a7c3118,tang_梦游天姥吟留别_李_0319,梦游天姥吟留别,李白,虎鼓瑟,tigers play zithers,虎,tigers,虎鼓瑟兮鸾回车,Instrument,,,,implied,dream,FALSE,LLM,0.85,120.955,29.33,T,Tang
snd_3a981a7a,tang_梦游天姥吟留别_李_0319,梦游天姥吟留别,李白,长嗟,long sigh,诗人,poet,怳惊起而长嗟,Human,,,,direct,real,FALSE,LLM,0.9,120.955,29.33,T,Tang
snd_6ae62825,tang_送友人_李_0323,送友人,李白,萧萧班马鸣,the neighing of the departing horse,班马,departing horse,挥手自兹去，萧萧班马鸣。,Animal,,,,direct,real,FALSE,LLM,0.95,113.8745985,31.5175555,T,Tang
snd_3563e57e,tang_宣州谢朓楼饯别校书叔云_李_0324,宣州谢朓楼饯别校书叔云,李白,酣高楼,drink heartily in the high tower,酣,drinking heartily (implies sounds of feasting),对此可以酣高楼,Human,高楼,high tower,micro_space,implied,real,FALSE,LLM,0.6,118.7563,30.9463,T,Tang
snd_6095b08f,tang_下终南山过斛斯山人宿置酒_李_0325,下终南山过斛斯山人宿置酒,李白,长歌吟松风,long song chanting with pine wind,歌,song,长歌吟松风，曲尽河星稀。,Human,松风,pine wind,micro_space,implied,real,FALSE,LLM,0.9,108.94,34.1,T,Tang
snd_74ac1327,tang_下终南山过斛斯山人宿置酒_李_0325,下终南山过斛斯山人宿置酒,李白,曲尽,song ends,曲,melody,长歌吟松风，曲尽河星稀。,Human,,,,implied,real,FALSE,LLM,0.7,108.94,34.1,T,Tang
snd_fb2b7e34,tang_早发白帝城_李_0327,早发白帝城,李白,猨声啼,monkeys crying,猨,monkeys,两岸猨声啼不尽,Animal,两岸,both riverbanks,micro_space,direct,real,FALSE,LLM,0.95,109.5737,31.045,T,Tang
snd_fb6b2ec1,tang_月下独酌四首 一_李_0329,月下独酌四首 一,李白,我歌,I sing,我,I (the poet),我歌月裴回,Human,,,,implied,real,FALSE,LLM,0.9,108.946306,34.347436,T,Tang
snd_95b5bf6c,tang_听蜀僧濬弹琴_李_0330,听蜀僧濬弹琴,李白,弹琴,play the zither,蜀僧,Shu monk,听蜀僧濬弹琴,Instrument,,,,direct,real,FALSE,LLM,1,118.765196,30.946576,T,Tang
snd_ccf85405,tang_听蜀僧濬弹琴_李_0330,听蜀僧濬弹琴,李白,如听万壑松,as if hearing pines in ten thousand valleys,万壑松,pines in ten thousand valleys,为我一挥手，如听万壑松,Nature,万壑,ten thousand valleys,micro_space,implied,imagination,FALSE,LLM,0.9,118.765196,30.946576,T,Tang
snd_32466c97,tang_听蜀僧濬弹琴_李_0330,听蜀僧濬弹琴,李白,余响入霜钟,lingering sound enters the frosty bell,余响,lingering sound,客心洗流水，余响入霜钟,Instrument,霜钟,frosty bell,micro_space,implied,real,FALSE,LLM,0.8,118.765196,30.946576,T,Tang
snd_539c224a,tang_淮上喜会梁川故人_韦_0332,淮上喜会梁川故人,韦应物,欢笑,laughing and talking happily,故人,old friends,欢笑情如旧,Human,,,,implied,real,FALSE,LLM,0.9,117.35,32.97,T,Tang
snd_e93d858d,tang_郡斋雨中与诸文士燕集_韦_0333,郡斋雨中与诸文士燕集,韦应物,仰聆金玉章,look up and listen to the golden jade chapters,金玉章,golden jade chapters (poems),俯饮一杯酒，仰聆金玉章。,Human,,,,direct,real,FALSE,LLM,0.95,120.5683,31.3095,T,Tang
snd_eb88b343,tang_相和歌辞 燕歌行_高_0336,相和歌辞 燕歌行,高适,歌舞,singing and dancing,美人,beautiful women,美人帐下犹歌舞,Human,帐下,under the tent,micro_space,implied,real,FALSE,LLM,0.9,117.41,40.05,T,Tang
snd_9ca2428b,tang_相和歌辞 燕歌行_高_0336,相和歌辞 燕歌行,高适,啼,weep,玉箸,jade chopsticks (tears),玉箸应啼别离后,Human,,,,implied,real,FALSE,LLM,0.85,117.41,40.05,T,Tang
snd_fce0429d,tang_相和歌辞 燕歌行_高_0336,相和歌辞 燕歌行,高适,寒声一夜传刁斗,cold sound all night passes the watchtower,刁斗,watchman's clapper,寒声一夜传刁斗,Environment,绝域,remote border region,implied,direct,real,FALSE,LLM,0.9,117.41,40.05,T,Tang
snd_bdf7034d,tang_相和歌辞 从军行_李_0337,相和歌辞 从军行,李颀,琵琶幽怨,lute's plaintive sound,琵琶,lute,公主琵琶幽怨多,Instrument,,,,implied,real,FALSE,LLM,0.8,,,,Tang
snd_7d8a5212,tang_相和歌辞 从军行_李_0337,相和歌辞 从军行,李颀,胡雁哀鸣,wild geese cry mournfully,胡雁,wild geese,胡雁哀鸣夜夜飞,Animal,大漠,great desert,micro_space,direct,real,FALSE,LLM,0.9,,,,Tang
snd_27c1a851,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,噫吁嚱,alas,诗人,poet,噫吁嚱！危乎高哉！,Human,,,,direct,real,FALSE,LLM,0.9,104.0668,30.5728,T,Tang
snd_1bcc5ee2,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,坐长叹,sits and sighs deeply,诗人,poet,以手抚膺坐长叹,Human,,,,direct,real,FALSE,LLM,0.9,104.0668,30.5728,T,Tang
snd_976750c3,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,悲鸟号枯木,sad birds cry on withered trees,悲鸟,sad birds,但见悲鸟号枯木,Animal,枯木,withered trees,micro_space,direct,real,FALSE,LLM,0.95,104.0668,30.5728,T,Tang
snd_bfcd671d,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,雄飞呼雌,male flies calling female,雄鸟,male bird,雄飞呼雌绕林间,Animal,林间,among the woods,micro_space,direct,real,FALSE,LLM,0.9,104.0668,30.5728,T,Tang
snd_50fec782,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,子规啼夜月,cuckoo cries at night moon,子规,cuckoo,又闻子规啼夜月,Animal,夜月,night moon,micro_space,direct,real,FALSE,LLM,0.95,104.0668,30.5728,T,Tang
snd_d3b7bdd4,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,飞湍瀑流相喧豗,flying torrents and waterfalls clamor together,飞湍瀑流,flying torrents and waterfalls,飞湍瀑流相喧豗,Nature,,,,direct,real,FALSE,LLM,0.95,104.0668,30.5728,T,Tang
snd_dde7a9a6,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,砅崖转石万壑雷,pounding cliffs and rolling stones thunder in ten thousand valleys,砅崖转石,pounding cliffs and rolling stones,砅崖转石万壑雷,Nature,万壑,ten thousand valleys,micro_space,direct,real,FALSE,LLM,0.95,104.0668,30.5728,T,Tang
snd_b6ef7991,tang_相和歌辞 蜀道难_李_0338,相和歌辞 蜀道难,李白,长咨嗟,long sigh,诗人,poet,侧身西望长咨嗟,Human,,,,direct,real,FALSE,LLM,0.9,104.0668,30.5728,T,Tang
snd_903e44c4,tang_杂曲歌辞 长相思三首 一_李_0348,杂曲歌辞 长相思三首 一,李白,络纬秋啼金井栏,katydids cry in autumn by the golden well railing,络纬,katydids,络纬秋啼金井栏,Animal,金井栏,golden well railing,micro_space,direct,real,FALSE,LLM,0.95,,,,Tang
snd_118dcd18,tang_杂曲歌辞 长相思三首 一_李_0348,杂曲歌辞 长相思三首 一,李白,空长叹,empty long sigh,人（诗人）,person (the poet),卷帷望月空长叹,Human,,,,direct,real,FALSE,LLM,0.9,,,,Tang
snd_02757fb3,tang_杂曲歌辞 长相思三首 二_李_0349,杂曲歌辞 长相思三首 二,李白,赵瑟初停凤凰柱,Zhao zither just stopped on phoenix bridge,瑟,zither,赵瑟初停凤凰柱,Instrument,,,,implied,memory,FALSE,LLM,0.9,,,,Tang
snd_1f24a278,tang_杂曲歌辞 长相思三首 二_李_0349,杂曲歌辞 长相思三首 二,李白,蜀琴欲奏鸳鸯弦,Shu qin about to play mandarin duck strings,琴,qin,蜀琴欲奏鸳鸯弦,Instrument,,,,implied,imagination,FALSE,LLM,0.9,,,,Tang
snd_3132fe36,tang_杂曲歌辞 行路难三首 二_李_0351,杂曲歌辞 行路难三首 二,李白,弹劒作歌奏苦声,"playing sword and singing, producing bitter sounds",弹劒作歌,playing sword and singing,弹劒作歌奏苦声,Human,,,,implied,real,FALSE,LLM,0.9,108.946306,34.347436,T,Tang
snd_fea17f16,tang_杂曲歌辞 长干行二首 一_李_0355,杂曲歌辞 长干行二首 一,李白,千唤不一回,called a thousand times but she does not turn back,唤,calling,千唤不一回,Human,暗壁,dark wall,micro_space,implied,real,FALSE,LLM,0.9,,,,Tang
snd_bc9f168f,tang_杂曲歌辞 长干行二首 一_李_0355,杂曲歌辞 长干行二首 一,李白,猨鸣天上哀,monkeys cry mournfully in the sky,猨鸣,monkey cries,猨鸣天上哀,Animal,天上,in the sky,micro_space,implied,real,FALSE,LLM,0.95,,,,Tang
snd_0b8c1711,tang_杂曲歌辞 独不见_沈_0356,杂曲歌辞 独不见,沈佺期,寒砧催下叶,cold anvil urges falling leaves,砧,anvil (for washing clothes),九月寒砧催下叶,Environment,卢家小妇郁金堂,the golden hall of the young Lu woman,micro_space,implied,real,FALSE,LLM,0.9,,,,Tang
snd_222140e0,tang_春思_皇_0358,春思,皇甫冉,莺啼燕语,orioles chirping and swallows twittering,莺燕,orioles and swallows,莺啼燕语报新年,Animal,,,,direct,real,FALSE,LLM,0.95,119.58,32.01,F,Tang
snd_7118cf29,tang_夜月_刘_0359,夜月,刘方平,虫声,insect sound,虫,insect,虫声新透绿窗纱,Animal,绿窗纱,green window screen,micro_space,direct,real,FALSE,LLM,0.95,112.85,34.48,F,Tang
snd_469270aa,tang_宫词五首 二_顾_0366,宫词五首 二,顾况,起笙歌,rise of sheng music and song,笙歌,sheng music and song,玉楼天半起笙歌,Instrument,玉楼天半,jade tower in mid-heaven,micro_space,direct,real,FALSE,LLM,0.95,,,,Tang
snd_af254499,tang_宫词五首 二_顾_0366,宫词五首 二,顾况,笑语,laughter and talk,宫嫔,palace ladies,风送宫嫔笑语和,Human,玉楼,jade tower,micro_space,direct,real,FALSE,LLM,0.95,,,,Tang
snd_55efbcec,tang_宫词五首 二_顾_0366,宫词五首 二,顾况,闻夜漏,hear the night water-clock,夜漏,night water-clock,月殿影开闻夜漏,Environment,月殿,moon palace,micro_space,direct,real,FALSE,LLM,0.9,,,,Tang
snd_d4b7fefd,song_湘春夜月_黄_0001,湘春夜月,黄孝迈,清歌,clear song,翠禽,kingfisher bird,可惜一片清歌，都付与黄昏,Animal,枝上,on the branch,micro_space,direct,real,FALSE,LLM,0.9,112.944,28.228,T,Southern Song
snd_7f9d3fb0,song_湘春夜月_黄_0001,湘春夜月,黄孝迈,低诉,whisper softly,柳花,willow catkins,欲共柳花低诉，怕柳花轻薄，不解伤春,Human,,,,implied,imagination,FALSE,LLM,0.7,112.944,28.228,T,Southern Song
snd_c4b3bc3b,song_湘春夜月_黄_0001,湘春夜月,黄孝迈,空樽夜泣,empty wine vessel weeps at night,空樽,empty wine vessel,空樽夜泣，青山不语，残月当门,Environment,,,,implied,real,FALSE,LLM,0.6,112.944,28.228,T,Southern Song
snd_b3b94cab,song_湘春夜月_黄_0001,湘春夜月,黄孝迈,青山不语,green mountains do not speak,青山,green mountains,空樽夜泣，青山不语，残月当门,Nature,青山,green mountains,micro_space,direct,real,TRUE,LLM,0.8,112.944,28.228,T,Southern Song
snd_0acd3f5d,song_瑞鹤仙_陆_0002,瑞鹤仙,陆叡,疏钟催晓,sparse bell urges dawn,钟,bell,但疏钟催晓，乱鸦啼暝,Environment,,,,direct,real,FALSE,LLM,0.9,120.58,30.01,T,Southern Song
snd_fe771a1b,song_瑞鹤仙_陆_0002,瑞鹤仙,陆叡,乱鸦啼暝,chaotic crows cry at dusk,鸦,crows,但疏钟催晓，乱鸦啼暝,Animal,,,,direct,real,FALSE,LLM,0.9,120.58,30.01,T,Southern Song
snd_76792cd0,song_霜叶飞_吴_0004,霜叶飞,吴文英,残蛩语,remaining cricket chirping,残蛩,remaining cricket,夜冷残蛩语,Animal,东篱,eastern fence,micro_space,direct,real,FALSE,LLM,0.9,120.58,31.3,T,Southern Song
snd_9ea3bf79,song_瑞鹤仙_吴_0005,瑞鹤仙,吴文英,歌尘凝扇,song dust congeals on the fan,歌,song,歌尘凝扇,Human,扇,fan,micro_space,implied,memory,FALSE,LLM,0.8,120.4542835,30.7666115,T,Southern Song
snd_77d91336,song_齐天乐_吴_0007,齐天乐,吴文英,乱蛩疏雨里,in the chaotic crickets and sparse rain,蛩,crickets,可惜秋宵，乱蛩疏雨里。,Animal,,,,implied,real,FALSE,LLM,0.9,120.3420895,30.6705425,T,Southern Song
snd_154e19f4,song_齐天乐_吴_0007,齐天乐,吴文英,疏雨,sparse rain,雨,rain,可惜秋宵，乱蛩疏雨里。,Nature,,,,implied,real,FALSE,LLM,0.8,120.3420895,30.6705425,T,Southern Song
snd_7af3643d,song_风入松_吴_0008,风入松,吴文英,听风听雨,listening to wind and rain,风雨,wind and rain,听风听雨过清明。,Nature,,,,direct,real,FALSE,LLM,0.95,120.586673,30.036519,T,Southern Song
snd_5a4fb1fb,song_风入松_吴_0008,风入松,吴文英,啼莺,orioles singing,莺,oriole,交加晓梦啼莺。,Animal,,,,implied,dream,FALSE,LLM,0.9,120.586673,30.036519,T,Southern Song
snd_e31775f4,song_莺啼序_吴_0009,莺啼序,吴文英,似说春事迟暮,seems to speak of spring's late affairs,燕,swallow,燕来晚、飞入西城，似说春事迟暮。,Animal,西城,West City,toponym,implied,real,FALSE,LLM,0.7,120.176955,30.239356,T,Southern Song
snd_e6e60ae2,song_莺啼序_吴_0009,莺啼序,吴文英,歌纨,singing fan,歌纨,singing fan (a fan used while singing),断红湿、歌纨金缕。,Human,,,,implied,memory,FALSE,LLM,0.6,120.176955,30.239356,T,Southern Song
snd_09c2c5d8,song_莺啼序_吴_0009,莺啼序,吴文英,弹入哀筝柱,pluck into the sad zheng's strings,哀筝,sad zheng (a string instrument),漫相思、弹入哀筝柱。,Instrument,,,,implied,imagination,FALSE,LLM,0.9,120.176955,30.239356,T,Southern Song
snd_2391eff1,song_莺啼序_吴_0009,莺啼序,吴文英,怨曲重招,a plaintive tune summons again,怨曲,plaintive tune,伤心千里江南，怨曲重招，断魂在否。,Instrument,千里江南,thousand-mile Jiangnan,toponym,implied,imagination,FALSE,LLM,0.8,120.176955,30.239356,T,Southern Song
snd_a5a41a1b,song_惜黄花慢_吴_0010,惜黄花慢,吴文英,凤咽琼箫,phoenix sobs on jade flute,琼箫,jade flute,仙人凤咽琼箫,Instrument,,,,implied,real,FALSE,LLM,0.9,120.64,31.16,T,Southern Song
snd_09bb97b1,song_惜黄花慢_吴_0010,惜黄花慢,吴文英,歌云载恨,song clouds carry hatred,歌,song,歌云载恨，飞上银霄,Human,小窗,small window,micro_space,implied,real,FALSE,LLM,0.85,120.64,31.16,T,Southern Song
snd_d3e13f1b,song_瑞鹤仙_袁_0011,瑞鹤仙,袁去华,无语,without words,人（说话者）,person (speaker),无语。,Human,,,,implied,real,TRUE,LLM,0.9,,,,Southern Song
snd_60ee0a43,song_剑器近_袁_0012,剑器近,袁去华,莺啼燕语,orioles chirping and swallows twittering,莺燕,orioles and swallows,试细听、莺啼燕语,Animal,庭户,courtyard and house,micro_space,direct,real,FALSE,LLM,0.95,,,,Southern Song
snd_107c54ae,song_安公子_袁_0013,安公子,袁去华,鸦啼,crows cawing,鸦,crow,嫩黄匀遍鸦啼处,Animal,鸦啼处,place where crows caw,implied,direct,real,FALSE,LLM,0.9,,,,Southern Song
snd_13480287,song_安公子_袁_0013,安公子,袁去华,哀弦危柱,sad strings and perilous bridges,弦,strings,尘满哀弦危柱,Instrument,画楼,painted tower,micro_space,implied,imagination,FALSE,LLM,0.8,,,,Southern Song
snd_7cbfb931,song_安公子_袁_0013,安公子,袁去华,百啭黄鹂语,oriole's hundred warbles,黄鹂,oriole,闲傍枕、百啭黄鹂语,Animal,枕旁,beside the pillow,micro_space,direct,real,FALSE,LLM,0.95,,,,Southern Song
snd_b0aaa248,song_凤箫吟・芳草_韩_0015,凤箫吟・芳草,韩缜,泣送征轮,weeping to see off the departing carriage,征轮,departing carriage,暗垂珠泪，泣送征轮,Human,长亭,Long Pavilion,micro_space,implied,real,FALSE,LLM,0.8,116.1,39,T,Northern Song
snd_41305812,song_桂枝香_王_0016,桂枝香,王安石,时时犹唱,still often sing,商女,singing girls,至今商女，时时犹唱，後庭遗曲。,Human,,,,implied,real,FALSE,LLM,0.9,118.802891,32.064735,T,Northern Song
snd_895e636f,song_清平乐_王_0017,清平乐,王安石,莺儿语,orioles' speech,莺儿,orioles,费尽莺儿语,Animal,,,,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_1ce5bfa2,song_清平乐_王_0017,清平乐,王安石,风雨,wind and rain,风雨,wind and rain,昨夜南园风雨,Nature,南园,southern garden,toponym,inferred,memory,FALSE,LLM,0.8,,,,Northern Song
snd_64495587,song_清平乐_王_0017,清平乐,王安石,琵琶,pipa (lute),琵琶,pipa,小怜初上琵琶,Instrument,,,,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_d2837095,song_千秋岁引_王_0018,千秋岁引,王安石,寒砧,cold anvil (sound of pounding clothes),砧,anvil,别馆寒砧,Environment,别馆,parting lodge,micro_space,implied,real,FALSE,LLM,0.9,118.78,32.04,T,Northern Song
snd_5e5193cf,song_千秋岁引_王_0018,千秋岁引,王安石,画角,painted horn (military bugle),角,horn,孤城画角,Instrument,孤城,lonely city,micro_space,implied,real,FALSE,LLM,0.95,118.78,32.04,T,Northern Song
snd_6d0f1120,song_千秋岁引_王_0018,千秋岁引,王安石,秋声,autumn sounds,秋声,autumn sounds,一派秋声入寥廓,Nature,寥廓,vast emptiness,micro_space,direct,real,FALSE,LLM,0.85,118.78,32.04,T,Northern Song
snd_1e8d5254,song_清平乐_王_0019,清平乐,王安国,莺儿语,orioles' speech,莺儿,orioles,费尽莺儿语,Animal,,,,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_e920c2ab,song_清平乐_王_0019,清平乐,王安国,琵琶,pipa (lute),琵琶,pipa,小怜初上琵琶,Instrument,,,,implied,memory,FALSE,LLM,0.95,,,,Northern Song
snd_3cea438e,song_临江仙_晏_0020,临江仙,晏几道,琵琶弦上说相思,the pipa strings speak of longing,琵琶,pipa (lute),琵琶弦上说相思,Instrument,,,,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_66456cab,song_蝶恋花_晏_0023,蝶恋花,晏几道,歌别绪,sing of parting sorrows,人,person,却倚缓弦歌别绪,Human,,,,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_77aca31f,song_蝶恋花_晏_0023,蝶恋花,晏几道,缓弦,slow strings,弦,strings,却倚缓弦歌别绪,Instrument,,,,implied,real,FALSE,LLM,0.8,,,,Northern Song
snd_3a427c4c,song_蝶恋花_晏_0023,蝶恋花,晏几道,移破秦筝柱,move and break the zheng's bridges,秦筝,Qin zheng (instrument),断肠移破秦筝柱,Instrument,,,,implied,real,FALSE,LLM,0.85,,,,Northern Song
snd_0e850fa4,song_鹧鸪天_晏_0024,鹧鸪天,晏几道,歌尽,singing exhausts,歌,singing,歌尽桃花扇影风,Human,桃花扇影风,wind of peach blossom fan shadows,micro_space,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_c816d268,song_清平乐_晏_0026,清平乐,晏几道,晓莺啼,morning orioles chirping,莺,oriole,过尽晓莺啼处,Animal,晓莺啼处,places where morning orioles sing,implied,implied,memory,FALSE,LLM,0.9,,,,Northern Song
snd_83616371,song_菩萨蛮_晏_0028,菩萨蛮,晏几道,哀筝一弄湘江曲,sad zither plays a tune of Xiang River,筝,zither,哀筝一弄湘江曲,Instrument,湘江,Xiang River,toponym,direct,real,FALSE,LLM,0.95,,,F,Northern Song
snd_43c6a155,song_菩萨蛮_晏_0028,菩萨蛮,晏几道,弹到断肠时,playing until heartbreak,弹,playing (the zither),弹到断肠时,Instrument,,,,implied,real,FALSE,LLM,0.85,,,F,Northern Song
snd_9d162609,song_阮郎归_晏_0031,阮郎归,晏几道,清歌,clear song,歌,song,清歌莫断肠,Human,,,,implied,imagination,FALSE,LLM,0.9,114.31,34.79,T,Northern Song
snd_e52120fa,song_六么令_晏_0032,六么令,晏几道,新翻曲妙,newly composed tune is exquisite,曲,tune,新翻曲妙，暗许闲人带偷掏。,Instrument,香阁,fragrant boudoir,micro_space,implied,real,FALSE,LLM,0.9,,,,Northern Song
snd_07d401d3,song_六么令_晏_0032,六么令,晏几道,笙歌散了,the reed pipe songs have dispersed,笙歌,reed pipe songs,都待笙歌散了，记取留时霎。,Instrument,,,,implied,real,FALSE,LLM,0.85,,,,Northern Song
snd_932e835a,song_留春令_晏_0035,留春令,晏几道,水声中,in the sound of water,水声,sound of water,楼下分流水声中,Nature,楼下,below the tower,micro_space,direct,real,FALSE,LLM,0.9,114.31,34.79,F,Northern Song
snd_692c05ec,song_水龙吟_苏_0038,水龙吟,苏轼,莺呼起,oriole calls up,莺,oriole,又还被、莺呼起,Animal,,,,implied,dream,FALSE,LLM,0.9,117.8221265,34.137992,T,Northern Song
snd_a3ee9173,song_临江仙_苏_0040,临江仙,苏轼,敲门都不应,knocking on the door but no answer,敲门,knocking on the door,敲门都不应,Environment,,,,implied,real,FALSE,LLM,0.9,117.2925205,28.663276,T,Northern Song
snd_2307dc06,song_定风波_苏_0041,定风波,苏轼,穿林打叶声,sound of wind and rain piercing the forest and hitting leaves,风雨,wind and rain,莫听穿林打叶声,Nature,林,forest,micro_space,direct,real,FALSE,LLM,0.95,117.2377985,32.5415,T,Northern Song
snd_11327a80,song_定风波_苏_0041,定风波,苏轼,吟啸,chanting and whistling,人,person,何妨吟啸且徐行,Human,,,,implied,real,FALSE,LLM,0.9,117.2377985,32.5415,T,Northern Song
snd_543f847f,song_贺新郎_苏_0043,贺新郎,苏轼,风敲竹,wind knocking bamboo,风,wind,又却是，风敲竹。,Nature,帘外,outside the curtain,micro_space,direct,real,FALSE,LLM,0.95,114.423348,23.116409,T,Northern Song
snd_e0ed1d57,song_洞仙歌_苏_0044,洞仙歌,苏轼,庭户无声,courtyard and house are silent,庭户,courtyard and house,起来携素手，庭户无声，时见疏星渡河汉。,Environment,庭户,courtyard and house,micro_space,direct,real,TRUE,LLM,0.9,114.596388,32.6311815,T,Northern Song
snd_29cebca4,song_江神子・江城子_苏_0045,江神子・江城子,苏轼,无处话凄凉,nowhere to speak of my sorrow,话,speech,千里孤坟，无处话凄凉,Human,千里孤坟,lonely grave a thousand miles away,implied,implied,real,TRUE,LLM,0.9,119.41,35.99,T,Northern Song
snd_b6ab0e2f,song_江神子・江城子_苏_0045,江神子・江城子,苏轼,相顾无言,looking at each other without words,言,speech,相顾无言，惟有泪千行,Human,,,,implied,dream,TRUE,LLM,0.95,119.41,35.99,T,Northern Song
snd_282c444e,song_永遇乐_苏_0046,永遇乐,苏轼,铿然一叶,a leaf falls with a clang,一叶,a leaf,如三鼓，铿然一叶，黯黯梦云惊断。,Nature,,,,direct,dream,FALSE,LLM,0.9,118.2609605,34.4062425,T,Northern Song
snd_a9566e2d,song_永遇乐_苏_0046,永遇乐,苏轼,三鼓,third drum (night watch),鼓,drum,如三鼓，铿然一叶，黯黯梦云惊断。,Environment,,,,implied,dream,FALSE,LLM,0.8,118.2609605,34.4062425,T,Northern Song
snd_8a6027b2,song_谢池春_李_0048,谢池春,李之仪,疏雨过,sparse rain passes,雨,rain,残寒销尽，疏雨过、清明後。,Nature,,,,implied,real,FALSE,LLM,0.6,118.49,31.55,T,Northern Song
snd_db06b89a,song_高阳台_韩_0051,高阳台,韩,频听银签,frequently hear the silver clepsydra,银签,silver clepsydra (water clock),频听银签，重燃绛蜡，年华衮衮惊心。,Environment,,,,direct,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_49960572,song_高阳台_韩_0051,高阳台,韩,伴我微吟,accompany me in soft chanting,我,I (the poet),多谢梅花，伴我微吟。,Human,,,,implied,real,FALSE,LLM,0.85,120.16,30.29,F,Southern Song
snd_b63e94cc,song_生查子_刘_0053,生查子,刘克庄,戏鼓侵明发,playful drums invade the dawn,鼓,drum,戏鼓侵明发,Instrument,,,implied,implied,real,FALSE,LLM,0.9,118.13,27.34,T,Southern Song
snd_0dfb689a,song_生查子_刘_0053,生查子,刘克庄,人散市声收,"people disperse, market sounds cease",市声,market sounds,人散市声收,Environment,市,market,micro_space,implied,real,TRUE,LLM,0.95,118.13,27.34,T,Southern Song
snd_22eb6703,song_高阳台_张_0054,高阳台,张炎,听啼鹃,hear the cuckoo's cry,啼鹃,cuckoo's cry,怕听啼鹃,Animal,,,,direct,real,FALSE,LLM,0.9,118.2876235,35.095536,T,Southern Song
snd_b16cd4bd,song_高阳台_张_0054,高阳台,张炎,笙歌,reed pipe songs,笙歌,reed pipe music and singing,无心再续笙歌梦,Instrument,,,,implied,memory,TRUE,LLM,0.8,118.2876235,35.095536,T,Southern Song
snd_2839d7df,song_贺新郎_刘_0055,贺新郎,刘克庄,争旗鼓,compete with flags and drums,鼓,drum,任陌头、年少争旗鼓,Instrument,陌头,roadside,micro_space,implied,real,FALSE,LLM,0.9,116.716243,27.6000215,T,Southern Song
snd_9c2895d1,song_贺新郎_刘_0055,贺新郎,刘克庄,溪雨急,stream rain urgent,溪雨,stream rain,溪雨急，浪花舞,Nature,溪,stream,micro_space,implied,real,FALSE,LLM,0.7,116.716243,27.6000215,T,Southern Song
snd_8564824c,song_贺新郎_刘_0056,贺新郎,刘克庄,斜风细雨,slanting wind and fine rain,风,wind,更那堪、斜风细雨，乱愁如织。,Nature,,,,implied,real,FALSE,LLM,0.6,116.716243,27.6000215,T,Southern Song
snd_dea96dd4,song_玉楼春_刘_0057,玉楼春,刘克庄,呼庐,shouting at dice game,人声,human voices,红烛呼庐宵不寐,Human,客舍,inn,micro_space,implied,real,FALSE,LLM,0.9,120.16,30.29,F,Southern Song
snd_f8b78f64,song_好事近_韩_0058,好事近,韩元吉,梨园声,sounds of the Pear Garden,梨园,Pear Garden (imperial music academy),多少梨园声在,Instrument,,,,direct,memory,FALSE,LLM,0.9,116.131966,31.6319025,T,Southern Song
snd_1d96b598,song_好事近_韩_0058,好事近,韩元吉,御沟声断,imperial ditch sound broken,御沟,imperial ditch (water channel),惟有御沟声断,Nature,御沟,imperial ditch,micro_space,direct,real,FALSE,LLM,0.95,116.131966,31.6319025,T,Southern Song
snd_9c7d7027,song_好事近_韩_0058,好事近,韩元吉,呜咽,sobbing,人,person (implied),似知人呜咽,Human,,,,implied,real,FALSE,LLM,0.85,116.131966,31.6319025,T,Southern Song
snd_e3c10bd7,song_六州歌头_韩_0059,六州歌头,韩元吉,玉勒争嘶,jade-bit horses neigh in competition,马,horse,草软莎平跋马，垂杨渡、玉勒争嘶。,Animal,垂杨渡,willow ferry,micro_space,direct,real,FALSE,LLM,0.95,120.16,30.29,F,Southern Song
snd_b2277466,song_烛影摇红_张_0060,烛影摇红,张抡,揭天丝管,sky-piercing strings and pipes,丝管,strings and pipes (musical instruments),五云深处，万烛光中，揭天丝管。,Instrument,五云深处,deep within five-colored clouds,implied,direct,memory,FALSE,LLM,0.95,120.16,30.29,T,Southern Song
